GISJOIN,ZCTA5CE10
G2900910990600,65775
G2900910990700,65775
G2900910990500,65775
G2900910990800,65775
G4500910060600,29733
G5600410975400,82930
G4900430994200,82930
G5600410975300,82930
G4500410001602,29541
G4500410001502,29541
G4500790012000,29044
G4700590091400,37745
G4700590090300,37745
G4700590090200,37745
G4700590090800,37745
G4801710950200,78631
G4800010950300,75861
G4800010950400,75861
G4803090002301,76711
G4803090002200,76711
G4900270974300,84631
G5101110990200,23947
G5300330030902,98047
G5400470954100,24801
G5400210967700,25267
G5500790015100,53233
G5500790014900,53233
G5500790015000,53233
G5500790014800,53233
G5500790014500,53233
G5500790014600,53233
G5500790014700,53233
G5500790013200,53233
G5500790013700,53233
G5500430960200,53805
G5500230980300,53805
G3600610023200,10030
G3600610023000,10030
G3600610022800,10030
G3600610022102,10030
G3600610022702,10030
G3600890992400,13672
G3700370020100,27312
G3700370020800,27312
G4200030493000,15088
G4500250950200,29718
G4701550080400,37876
G4701550081000,37876
G4701550080700,37876
G4701550080600,37876
G4804510001301,76904
G4804510001303,76904
G4804510001703,76904
G4804510001705,76904
G4804510001304,76904
G4804510001600,76904
G4802010320800,77587
G4802010321500,77587
G4802010321400,77587
G4805070950301,78839
G4805070950302,78839
G2400330806601,20737
G2400330807102,20737
G2400330806602,20737
G2400330806501,20737
G2400330803803,20737
G2701370011400,55724
G3000330000100,59337
G3700190020100,28451
G3800370965700,58533
G4804270950102,78582
G4804270950400,78582
G4804270950101,78582
G4804270950500,78582
G4804270950103,78582
G4804270950600,78582
G4802130950700,75143
G4802570051300,75143
G4802130950800,75143
G5100370990300,23937
G5400030971600,25401
G5400030971700,25401
G3901530505200,44307
G3901530501800,44307
G3901530506700,44307
G2201170950500,70438
G2201170950300,70438
G2201170950200,70438
G5101670990400,24609
G5101850991000,24609
G3701890980600,28607
G3701890980100,28607
G3701890980400,28607
G3701890980500,28607
G0201880000200,99752
G5100450050100,24127
G4700550980200,38478
G4700550980500,38478
G4700550980300,38478
G4700550980400,38478
G3800570961700,58523
G4701230985300,37354
G4701230985400,37354
G0600750060100,94129
G1600490960400,83549
G1600810960100,83422
G2000050981900,66002
G2000050981600,66002
G2000050981700,66002
G2000050981800,66002
G2200910951100,70441
G2200910951200,70441
G3300110018000,03033
G3601150093000,12816
G3601150091000,12816
G3400110020200,08302
G3400110020501,08302
G3400110010401,08302
G3400110010600,08302
G3400110020300,08302
G3400110010800,08302
G3400110020100,08302
G3400110010700,08302
G3400110020600,08302
G3400110010500,08302
G3400110020400,08302
G4801310950300,78341
G4900030960500,84302
G4900030960702,84302
G4900030960701,84302
G4900030960802,84302
G4900030960600,84302
G5100190030402,24523
G5100190030300,24523
G5105150050100,24523
G5100190030401,24523
G5100190030202,24523
G5100010990100,23336
G5300230970200,99347
G5300230970100,99347
G5400510020900,26055
G0100930984500,35548
G5500790004400,53212
G5500790010700,53212
G5500790011400,53212
G5500790010500,53212
G5500790008300,53212
G5500790008200,53212
G5500790008000,53212
G5500790011500,53212
G5500790006700,53212
G5500790014100,53212
G5500790007000,53212
G5500790006900,53212
G5500790010600,53212
G5500790007100,53212
G5500790008100,53212
G5500790007900,53212
G5500790010400,53212
G5500790007200,53212
G2500170315403,01876
G2500170315200,01876
G2500170315500,01876
G2500170315401,01876
G2500170315402,01876
G2500170315100,01876
G5400730962100,26170
G5400730962200,26170
G0501290970300,72645
G1200990006604,33445
G1200990006605,33445
G1200990006903,33445
G1200990006907,33445
G1200990006908,33445
G1200990006905,33445
G3200030005902,89025
G4600750991600,57559
G4804430950100,79848
G3400130011700,07018
G3400130011200,07018
G3400130011100,07018
G3400130011300,07018
G3400130011800,07018
G3400130010900,07018
G3400130011600,07018
G3400130011400,07018
G3400130011500,07018
G3900010990500,45616
G0800770001501,81521
G1200690031202,34736
G1200690031201,34736
G2400010001502,21529
G2601250137100,48374
G2601250137400,48374
G3700770970500,27565
G3700770970300,27565
G3700770970400,27565
G3700770970100,27565
G3700770970200,27565
G4200850030300,16146
G4200850030100,16146
G4200850030500,16146
G4200850030600,16146
G4200850030200,16146
G4200850030400,16146
G3800110965200,58623
G4000670971600,73456
G4201290803900,15601
G4201290804300,15601
G4201290804802,15601
G4201290804701,15601
G4201290804801,15601
G4201290804000,15601
G4201290804502,15601
G4201290804100,15601
G4201290804400,15601
G4201290807200,15601
G4201290803800,15601
G4201290804702,15601
G4201290804501,15601
G4201290804200,15601
G4201290801900,15601
G0100250957500,36784
G0100250957600,36784
G0400090940500,85530
G4100570960500,97141
G4100570960300,97141
G4100570960400,97141
G4100570960600,97141
G0601110007300,90265
G0600370800502,90265
G0600370800403,90265
G0600370800404,90265
G0600370800401,90265
G0600370800501,90265
G3200330970200,89301
G3200330970300,89301
G3200330970100,89301
G4800850030602,75071
G2200710001726,70128
G2200710001732,70128
G2200710001738,70128
G2200710001740,70128
G3200150000100,89310
G0600370533300,90270
G0600370533401,90270
G0600370533403,90270
G0600370533402,90270
G0600370533702,90270
G0600370533701,90270
G0600370533703,90270
G0500910020200,71854
G0500910020500,71854
G0500910020700,71854
G0500910020400,71854
G0500910020900,71854
G0500910020100,71854
G0500910020600,71854
G0500910020800,71854
G2200710007900,70130
G2200710007800,70130
G2200710008300,70130
G2200710008200,70130
G2200710006700,70130
G2200710008101,70130
G2200710008800,70130
G2200710008102,70130
G2200710007700,70130
G2200710005700,70130
G2200710004700,70130
G0500990990300,71858
G0500990990100,71858
G0600010407800,94613
G4802910700800,77535
G4802910700900,77535
G4802910701000,77535
G4802910701100,77535
G0600010422500,94709
G0600010421700,94709
G0600010422400,94709
G4801670725800,77551
G4801670725300,77551
G4801670725200,77551
G4801670725500,77551
G4801670725400,77551
G4801670725600,77551
G4801670725700,77551
G4801670725900,77554
G4801670726000,77554
G4801670724000,77554
G4801670726100,77554
G4801670721600,77565
G4801670721500,77565
G0600970150800,94952
G0600970151000,94952
G0600970150902,94952
G0600970151100,94952
G0600970150901,94952
G0600970150701,94952
G0600970150702,94952
G0600410133000,94952
G0600970153502,94952
G0600410122000,94964
G4801670723100,77591
G4801670722600,77591
G4801670722700,77591
G4802410950800,77612
G4802410950700,77612
G4803510950400,77612
G4900030960300,84337
G0400130420304,85215
G0400130420206,85215
G0400130420211,85215
G0400130420212,85215
G0400130420207,85215
G4001090108009,73130
G4001090108706,73130
G4001090107703,73130
G4001090108707,73130
G4001090107607,73130
G0800130012202,80302
G0800130012205,80302
G0800130012401,80302
G0800130012206,80302
G3200050000600,89444
G3500310945700,87326
G4001090107207,73139
G4001090107221,73139
G4001090107220,73139
G4001090107222,73139
G4000270202006,73139
G4001090107209,73139
G4001090107303,73149
G4001090107302,73149
G4801130016516,75116
G4801130016518,75116
G4801130016519,75116
G4801130016502,75116
G0800590009807,80401
G0800590010000,80401
G0800590009806,80401
G0800590009900,80401
G0800590009844,80401
G0800590010901,80401
G0800590011721,80401
G0800590009845,80401
G0800590010100,80401
G4100330361400,97544
G4000450952800,73832
G4100350971900,97601
G4100350971700,97601
G4100350971800,97601
G4100350971600,97601
G4100350970300,97601
G4100350971000,97601
G4100350972000,97601
G4100350970900,97601
G0400190004052,85602
G0400030000300,85602
G2201250951701,70775
G2201250951800,70775
G0600730013301,91911
G0600730013309,91911
G0600730013302,91911
G0600730013104,91911
G0600730013312,91911
G0600730013103,91911
G0600730013308,91911
G0600730013102,91911
G0600730013206,91911
G0600730013303,91911
G0600730013306,91911
G0600730013203,91911
G0600730013307,91911
G0600730013204,91911
G0600730013205,91911
G2200330004603,70791
G2200330004602,70791
G2200330004604,70791
G2200330004700,70791
G0500210950600,72454
G0801130968100,81430
G0400050941100,86045
G0400050941200,86045
G0400050944600,86045
G0801110972600,81433
G0800510963900,81434
G0600250012500,92283
G4804390111542,76002
G4804390122900,76010
G4804390121901,76010
G4804390121902,76010
G4804390122000,76010
G4804390122800,76010
G4804390122300,76010
G4804390122100,76010
G0800770001502,81524
G2200210990100,71418
G2200210990200,71418
G4803610020200,77630
G4803610020700,77630
G4803610022200,77630
G4803610020500,77630
G4803610022300,77630
G4803610020300,77630
G4803610020800,77630
G0600850503204,95111
G0600850503218,95111
G0600850512017,95111
G0600850503217,95111
G0600850503210,95111
G0600850503208,95111
G0600850503214,95111
G0600850503213,95111
G0600850512018,95111
G4801990030700,77656
G4801990031000,77656
G4801990030900,77656
G4801990030800,77656
G4801990030600,77657
G4801990030502,77657
G0600850502001,95128
G0600850505800,95128
G0600850502102,95128
G0600850506402,95128
G0600850506401,95128
G0600850502101,95128
G0600770003111,95207
G0600770003305,95207
G0600770003306,95207
G0600770003109,95207
G0600770003307,95207
G0600770003309,95207
G0600770003112,95207
G0600770003113,95207
G0600770003203,95207
G0600770003308,95207
G0600770003110,95207
G4801850180301,77830
G0600090000110,95222
G0600090000220,95222
G4804770170400,77833
G4804770170200,77833
G4804770170100,77833
G4804770170300,77833
G4804770170500,77833
G0600090000500,95223
G3200130010700,89445
G3200130010500,89445
G3200270980100,89445
G2201170950600,70427
G2201170950700,70427
G2201170950900,70427
G2201170951000,70427
G2201170950800,70427
G3200190960700,89447
G3200190940200,89447
G3200190960800,89447
G0501250010511,72002
G0501250010509,72002
G0501190004104,72002
G4000270201700,73173
G0501470990200,72006
G0400130217102,85251
G0400130217600,85251
G0400130217300,85251
G0400130217201,85251
G0400130217202,85251
G0400130217500,85251
G0400130217101,85251
G0400130217700,85251
G0600370555211,90716
G0600370555212,90716
G3500450000605,87410
G3500450000606,87410
G3500450000703,87410
G3500450000601,87410
G4804670950100,75140
G4804670950200,75140
G4803870950100,75554
G0501210960200,72455
G0501210960300,72455
G4001530953100,73852
G4100370960200,97630
G0600730014300,91945
G0600730014001,91945
G0600730014400,91945
G0600730014002,91945
G0600730014101,91945
G0600730014200,91945
G4800670950600,75563
G4800370011500,75570
G0400210000601,85623
G2200790013500,71433
G2200790013600,71433
G2200210990300,71435
G0800770001800,81624
G2201150950300,71446
G2201150950900,71446
G2201150950400,71446
G2201150950500,71446
G2201150950100,71446
G2201150950600,71446
G2200790010600,71447
G0400250001900,86324
G0600710010300,92332
G0800810000100,81640
G4800510970100,77836
G4800510970300,77836
G4800510970200,77836
G4800410002001,77845
G4800410002003,77845
G4800410001801,77845
G4800410001802,77845
G4800410002005,77845
G4800410002002,77845
G4803950960400,77859
G4803950960500,77859
G0600090000400,95255
G4801850180104,77868
G4801850180200,77868
G4801850180101,77868
G4801850180103,77868
G4800410002004,77868
G4804770170600,77880
G0600990003604,95316
G0600470002000,95322
G4804690001700,77905
G4804690000700,77905
G4804690001300,77905
G4804690001400,77905
G4802390950200,77957
G4802390950300,77957
G4802850980100,77964
G4802850980200,77964
G4804690001603,77968
G4804690000800,77968
G4800570990400,77979
G4800570990200,77979
G4800570990100,77979
G4800570990300,77979
G4900150976100,84525
G0800590009848,80439
G0800590012032,80439
G0800590012026,80439
G0800590009846,80439
G0800590009847,80439
G0800590012030,80439
G0800590012031,80439
G0800190014700,80439
G0800930000300,80440
G4900510992500,84526
G4900070000400,84526
G4900070000500,84526
G4802570051100,75142
G4802570051000,75142
G4802570050702,75142
G0501250010507,72019
G0501250010301,72019
G0501250010512,72019
G0501250010303,72019
G0501250010508,72019
G0501250010302,72019
G3500450943200,87413
G0500950950100,72021
G4900190000200,84532
G4900370978200,84533
G0800930000200,80448
G0600370543703,90745
G0600370543801,90745
G0600370543802,90745
G0600370543904,90745
G0600370543601,90745
G0600370543501,90745
G0600370543702,90745
G0600370543701,90745
G0600370543604,90745
G0600370543903,90745
G2200630040902,70449
G0400130020201,85264
G3500050001100,88201
G3500050000900,88201
G3500050001000,88201
G3500050000400,88201
G3500050000300,88201
G3500050001200,88201
G0400190004314,85629
G0400190004107,85629
G0500630990300,72501
G0500630990500,72501
G0500630990600,72501
G0500630990100,72501
G0500630990200,72501
G0500630990700,72501
G2200130970100,71001
G4100250980200,97721
G4100350970100,97733
G2200130970500,71008
G4001390950900,73942
G4001390950800,73942
G4001390950700,73942
G4100170990400,97739
G4100170990300,97739
G0801030951100,81641
G4001110000900,74437
G4001110000800,74437
G2200030950200,71463
G2200030950300,71463
G2200390950200,71463
G0800450951900,81647
G2200430020402,71467
G2200430020401,71467
G0801030951200,81648
G4001110000200,74447
G4001110000500,74447
G4001110000100,74447
G4001110000300,74447
G4001110000400,74447
G0800370000700,81657
G4000610979200,74462
G0600710010700,92363
G0600710010600,92363
G0600710010500,92363
G0600710940500,92363
G0600710009200,92371
G0600710009106,92371
G0400150950500,86413
G0400150950600,86413
G4804970150603,76078
G4804970150602,76078
G4802590970300,78006
G4800290182102,78006
G4802590970400,78006
G4802590970500,78006
G0600990003201,95363
G0600990003202,95363
G0601090003100,95364
G4802590970100,78013
G4802650960800,78013
G4802830950100,78014
G0601090002100,95383
G0600970151503,95404
G0600970151401,95404
G0600970152000,95404
G0600970151900,95404
G0600970151502,95404
G0600970152600,95404
G0600970152203,95404
G0600970152400,95404
G0600970152201,95404
G0600970152300,95404
G4802650960500,78028
G4802650960700,78028
G4802650960600,78028
G4802650960100,78028
G4802650960400,78028
G4802650960200,78028
G0600330000600,95423
G0600970154200,95425
G0600450010100,95428
G0600970154000,95448
G0600970153802,95448
G0600970153903,95448
G0600970153902,95448
G0600970153901,95448
G0600330001000,95453
G0600330000300,95453
G0600330000400,95453
G0600330001200,95457
G0500850020400,72024
G2201030040704,70452
G2201030040706,70452
G2201030040705,70452
G2201030040102,70452
G0800190014800,80452
G4100030000100,97333
G4100030000802,97333
G4100030000200,97333
G4900190000100,84540
G4900190940100,84540
G0800490000100,80459
G4900490002102,84604
G4900490002101,84604
G4900490001602,84604
G4900490001402,84604
G4900490001700,84604
G4900490001501,84604
G4900490001401,84604
G4900490010207,84604
G4900490001504,84604
G4900490001601,84604
G4900490001603,84604
G4900490001503,84604
G3500450942900,87461
G0800590011731,80465
G0800590012027,80465
G0800590012039,80465
G0800590012038,80465
G0800590012034,80465
G0800130013702,80466
G3500490010500,87501
G3500490000200,87501
G3500490000300,87501
G3500490000400,87501
G3500490000800,87501
G3500490000101,87501
G2200130970200,71028
G0400190004061,85641
G0400190004109,85641
G4100310960100,97741
G4100310960200,97741
G4804590950300,75644
G4804590950400,75644
G4804590950200,75644
G0500230980300,72543
G0500230980400,72543
G0400030000200,85643
G0400090991600,85643
G0400230996101,85646
G4100130950100,97754
G4100130950200,97754
G4100130950400,97754
G0500650960200,72556
G0500650960400,72556
G4001470000800,74003
G4001470000900,74003
G4001470000100,74003
G4001470000300,74003
G4001470000200,74003
G3500150000700,88220
G3500150000300,88220
G3500150000200,88220
G3500150000402,88220
G3500150000600,88220
G3500150000100,88220
G3500150000500,88220
G3500150000401,88220
G3500050001300,88230
G4100310960400,97761
G0800710000100,81020
G0400150950100,86432
G0400150940400,86434
G0400250940400,86434
G4001210985900,74501
G4001210985800,74501
